T_inlet,T_initial,V_initial,Time_step,Temperature
310,291,0.06,1920,293.865
310,291,0.06,1980,294.016
310,291,0.06,2040,294.058
310,291,0.06,2100,294.869
310,291,0.06,2160,294.58
310,291,0.06,2220,294.701
310,291,0.06,2280,295.237
310,291,0.06,2340,295.276
310,291,0.06,2400,295.717
310,291,0.06,2460,295.767
310,291,0.06,2520,296.268
310,292,0.04,60,292
310,292,0.04,120,292
310,292,0.04,180,292
310,292,0.04,240,292.129
310,292,0.04,300,292.185
310,292,0.04,360,292.14
310,292,0.04,420,292.1
310,292,0.04,480,292.073
310,292,0.04,540,292.057
310,292,0.04,600,292.05
310,292,0.04,660,292.053
310,292,0.04,720,292.063
310,292,0.04,780,292.082
310,292,0.04,840,292.108
310,292,0.04,900,292.138
310,292,0.04,960,292.176
310,292,0.04,1020,292.239
310,292,0.04,1080,292.317
310,292,0.04,1140,292.395
310,292,0.04,1200,292.494
310,292,0.04,1260,292.544
310,292,0.04,1320,292.643
310,292,0.04,1380,292.727
310,292,0.04,1440,292.879
310,292,0.04,1500,293.068
310,292,0.04,1560,293.128
310,292,0.04,1620,293.233
310,292,0.04,1680,293.389
310,292,0.04,1740,293.195
310,292,0.04,1800,293.535
310,292,0.04,1860,293.481
310,292,0.04,1920,293.6
310,292,0.04,1980,293.916
310,292,0.04,2040,293.845
310,292,0.04,2100,294.125
310,292,0.04,2160,294.086
310,292,0.04,2220,294.332
310,292,0.04,2280,294.525
310,292,0.04,2340,294.422
310,292,0.04,2400,294.313
310,292,0.04,2460,294.59
310,292,0.04,2520,294.821
310,292,0.045,60,292
310,292,0.045,120,292
310,292,0.045,180,292
310,292,0.045,240,292.123
310,292,0.045,300,292.136
310,292,0.045,360,292.098
310,292,0.045,420,292.066
310,292,0.045,480,292.046
310,292,0.045,540,292.036
310,292,0.045,600,292.036
310,292,0.045,660,292.044
310,292,0.045,720,292.062
310,292,0.045,780,292.087
310,292,0.045,840,292.121
310,292,0.045,900,292.176
310,292,0.045,960,292.252
310,292,0.045,1020,292.331
310,292,0.045,1080,292.412
310,292,0.045,1140,292.52
310,292,0.045,1200,292.613
310,292,0.045,1260,292.692
310,292,0.045,1320,292.713
310,292,0.045,1380,293
310,292,0.045,1440,292.984
310,292,0.045,1500,293.202
310,292,0.045,1560,293.391
310,292,0.045,1620,293.494
310,292,0.045,1680,293.26
310,292,0.045,1740,293.581
310,292,0.045,1800,293.482
310,292,0.045,1860,294.077
310,292,0.045,1920,293.642
310,292,0.045,1980,294.116
310,292,0.045,2040,294.118
310,292,0.045,2100,294.184
310,292,0.045,2160,294.478
310,292,0.045,2220,294.484
310,292,0.045,2280,294.583
310,292,0.045,2340,294.833
310,292,0.045,2400,295.113
310,292,0.045,2460,295.097
310,292,0.045,2520,295.223
310,292,0.05,60,292
310,292,0.05,120,292
310,292,0.05,180,292
310,292,0.05,240,292.089
310,292,0.05,300,292.088
310,292,0.05,360,292.06
310,292,0.05,420,292.039
310,292,0.05,480,292.027
310,292,0.05,540,292.025
310,292,0.05,600,292.03
310,292,0.05,660,292.044
310,292,0.05,720,292.067
310,292,0.05,780,292.101
310,292,0.05,840,292.156
310,292,0.05,900,292.223
310,292,0.05,960,292.328
310,292,0.05,1020,292.444
310,292,0.05,1080,292.527
310,292,0.05,1140,292.627
310,292,0.05,1200,292.741
310,292,0.05,1260,292.869
310,292,0.05,1320,292.955
310,292,0.05,1380,293
310,292,0.05,1440,293.266
310,292,0.05,1500,293.471
310,292,0.05,1560,293.668
310,292,0.05,1620,293.592
310,292,0.05,1680,293.645
310,292,0.05,1740,293.967
310,292,0.05,1800,293.903
310,292,0.05,1860,294.057
310,292,0.05,1920,294.151
310,292,0.05,1980,294.315
310,292,0.05,2040,294.237
310,292,0.05,2100,294.734
310,292,0.05,2160,294.552
310,292,0.05,2220,295.005
310,292,0.05,2280,295.262
310,292,0.05,2340,295.253
310,292,0.05,2400,295.317
310,292,0.05,2460,295.662
310,292,0.05,2520,295.616
310,292,0.055,60,292
310,292,0.055,120,292
310,292,0.055,180,292.001
310,292,0.055,240,292.057
310,292,0.055,300,292.052
310,292,0.055,360,292.035
310,292,0.055,420,292.023
310,292,0.055,480,292.018
310,292,0.055,540,292.02
310,292,0.055,600,292.031
310,292,0.055,660,292.05
310,292,0.055,720,292.079
310,292,0.055,780,292.134
310,292,0.055,840,292.217
310,292,0.055,900,292.317
310,292,0.055,960,292.383
310,292,0.055,1020,292.526
310,292,0.055,1080,292.629
310,292,0.055,1140,292.762
310,292,0.055,1200,292.801
310,292,0.055,1260,293.035
310,292,0.055,1320,293.015
310,292,0.055,1380,293.456
310,292,0.055,1440,293.411
310,292,0.055,1500,293.299
310,292,0.055,1560,293.649
310,292,0.055,1620,293.796
310,292,0.055,1680,293.907
310,292,0.055,1740,293.962
310,292,0.055,1800,294.123
310,292,0.055,1860,294.465
310,292,0.055,1920,294.565
310,292,0.055,1980,294.656
310,292,0.055,2040,294.896
310,292,0.055,2100,295.296
310,292,0.055,2160,295.323
310,292,0.055,2220,295.575
310,292,0.055,2280,295.556
310,292,0.055,2340,295.722
310,292,0.055,2400,295.954
310,292,0.055,2460,296.285
310,292,0.055,2520,296.377
310,292,0.06,60,292
310,292,0.06,120,292
310,292,0.06,180,292.001
310,292,0.06,240,292.034
310,292,0.06,300,292.031
310,292,0.06,360,292.021
310,292,0.06,420,292.016
310,292,0.06,480,292.014
310,292,0.06,540,292.02
310,292,0.06,600,292.034
310,292,0.06,660,292.059
310,292,0.06,720,292.107
310,292,0.06,780,292.186
310,292,0.06,840,292.276
310,292,0.06,900,292.404
310,292,0.06,960,292.539
310,292,0.06,1020,292.614
310,292,0.06,1080,292.775
310,292,0.06,1140,292.915
310,292,0.06,1200,292.967
310,292,0.06,1260,293.164
310,292,0.06,1320,293.26
310,292,0.06,1380,293.691
310,292,0.06,1440,293.64
310,292,0.06,1500,293.598
310,292,0.06,1560,293.865
310,292,0.06,1620,293.896
310,292,0.06,1680,294.002
310,292,0.06,1740,294.397
310,292,0.06,1800,294.493
310,292,0.06,1860,294.688
310,292,0.06,1920,294.83
310,292,0.06,1980,295.175
310,292,0.06,2040,295.111
310,292,0.06,2100,295.549
310,292,0.06,2160,295.632
310,292,0.06,2220,295.69
310,292,0.06,2280,296.104
310,292,0.06,2340,296.345
310,292,0.06,2400,296.183
310,292,0.06,2460,296.908
310,292,0.06,2520,296.888
310,293,0.04,60,293
310,293,0.04,120,293
310,293,0.04,180,293
310,293,0.04,240,293
310,293,0.04,300,293
310,293,0.04,360,293
310,293,0.04,420,293
310,293,0.04,480,293
310,293,0.04,540,293
310,293,0.04,600,293
310,293,0.04,660,293
310,293,0.04,720,293.001
310,293,0.04,780,293.002
310,293,0.04,840,293.01
310,293,0.04,900,293.03
310,293,0.04,960,293.072
310,293,0.04,1020,293.134
310,293,0.04,1080,293.21
310,293,0.04,1140,293.296
310,293,0.04,1200,293.388
310,293,0.04,1260,293.438
310,293,0.04,1320,293.645
310,293,0.04,1380,293.652
310,293,0.04,1440,293.733
310,293,0.04,1500,293.817
310,293,0.04,1560,293.984
310,293,0.04,1620,294.05
310,293,0.04,1680,294.129
310,293,0.04,1740,294.242
310,293,0.04,1800,294.251
310,293,0.04,1860,294.44
310,293,0.04,1920,294.557
310,293,0.04,1980,294.56
310,293,0.04,2040,294.928
310,293,0.04,2100,294.903
310,293,0.04,2160,295.015
310,293,0.04,2220,295.101
310,293,0.04,2280,295.335
310,293,0.04,2340,295.386
310,293,0.04,2400,295.459
310,293,0.04,2460,295.631
310,293,0.04,2520,295.747
310,293,0.045,60,293
310,293,0.045,120,293
310,293,0.045,180,293
310,293,0.045,240,293
310,293,0.045,300,293
310,293,0.045,360,293
310,293,0.045,420,293
310,293,0.045,480,293
310,293,0.045,540,293
310,293,0.045,600,293
310,293,0.045,660,293
310,293,0.045,720,293.001
310,293,0.045,780,293.006
310,293,0.045,840,293.022
310,293,0.045,900,293.061
310,293,0.045,960,293.122
310,293,0.045,1020,293.206
310,293,0.045,1080,293.275
310,293,0.045,1140,293.392
310,293,0.045,1200,293.498
310,293,0.045,1260,293.588
310,293,0.045,1320,293.713
310,293,0.045,1380,293.823
310,293,0.045,1440,293.872
310,293,0.045,1500,294.015
310,293,0.045,1560,294.115
310,293,0.045,1620,294.232
310,293,0.045,1680,294.306
310,293,0.045,1740,294.48
310,293,0.045,1800,294.535
310,293,0.045,1860,294.857
310,293,0.045,1920,294.873
310,293,0.045,1980,294.983
310,293,0.045,2040,295.129
310,293,0.045,2100,295.174
310,293,0.045,2160,295.551
310,293,0.045,2220,295.596
310,293,0.045,2280,295.644
310,293,0.045,2340,295.809
310,293,0.045,2400,295.908
310,293,0.045,2460,296.104
310,293,0.045,2520,296.231
310,293,0.05,60,293
310,293,0.05,120,293
310,293,0.05,180,293
310,293,0.05,240,293
310,293,0.05,300,293
310,293,0.05,360,293
310,293,0.05,420,293
310,293,0.05,480,293
310,293,0.05,540,293
310,293,0.05,600,293
310,293,0.05,660,293
310,293,0.05,720,293.002
310,293,0.05,780,293.013
310,293,0.05,840,293.043
310,293,0.05,900,293.104
310,293,0.05,960,293.182
310,293,0.05,1020,293.288
310,293,0.05,1080,293.38
310,293,0.05,1140,293.483
310,293,0.05,1200,293.62
310,293,0.05,1260,293.76
310,293,0.05,1320,293.868
310,293,0.05,1380,293.959
310,293,0.05,1440,294.079
310,293,0.05,1500,294.131
310,293,0.05,1560,294.288
310,293,0.05,1620,294.429
310,293,0.05,1680,294.571
310,293,0.05,1740,294.775
310,293,0.05,1800,294.805
310,293,0.05,1860,295.025
310,293,0.05,1920,295.194
310,293,0.05,1980,295.418
310,293,0.05,2040,295.58
310,293,0.05,2100,295.519
310,293,0.05,2160,295.788
310,293,0.05,2220,295.998
310,293,0.05,2280,295.908
310,293,0.05,2340,296.131
310,293,0.05,2400,296.333
310,293,0.05,2460,296.581
310,293,0.05,2520,296.675
310,293,0.055,60,293
310,293,0.055,120,293
310,293,0.055,180,293
310,293,0.055,240,293
310,293,0.055,300,293
310,293,0.055,360,293
310,293,0.055,420,293
310,293,0.055,480,293
310,293,0.055,540,293
310,293,0.055,600,293
310,293,0.055,660,293.001
310,293,0.055,720,293.006
310,293,0.055,780,293.029
310,293,0.055,840,293.081
310,293,0.055,900,293.16
310,293,0.055,960,293.27
310,293,0.055,1020,293.373
310,293,0.055,1080,293.516
310,293,0.055,1140,293.621
310,293,0.055,1200,293.761
310,293,0.055,1260,293.894
310,293,0.055,1320,293.963
310,293,0.055,1380,294.182
310,293,0.055,1440,294.262
310,293,0.055,1500,294.375
310,293,0.055,1560,294.52
310,293,0.055,1620,294.616
310,293,0.055,1680,294.693
310,293,0.055,1740,294.873
310,293,0.055,1800,295.141
310,293,0.055,1860,295.298
310,293,0.055,1920,295.383
310,293,0.055,1980,295.731
310,293,0.055,2040,295.811
310,293,0.055,2100,296.086
310,293,0.055,2160,296.248
310,293,0.055,2220,296.395
310,293,0.055,2280,296.448
310,293,0.055,2340,296.533
310,293,0.055,2400,296.895
310,293,0.055,2460,296.904
310,293,0.055,2520,297.03
310,293,0.06,60,293
310,293,0.06,120,293
310,293,0.06,180,293
310,293,0.06,240,293
310,293,0.06,300,293
310,293,0.06,360,293
310,293,0.06,420,293
310,293,0.06,480,293
310,293,0.06,540,293
310,293,0.06,600,293
310,293,0.06,660,293.002
310,293,0.06,720,293.015
310,293,0.06,780,293.054
310,293,0.06,840,293.122
310,293,0.06,900,293.225
310,293,0.06,960,293.361
310,293,0.06,1020,293.412
310,293,0.06,1080,293.603
310,293,0.06,1140,293.737
310,293,0.06,1200,293.869
310,293,0.06,1260,294
310,293,0.06,1320,294.159
310,293,0.06,1380,294.136
310,293,0.06,1440,294.442
310,293,0.06,1500,294.663
310,293,0.06,1560,294.76
310,293,0.06,1620,294.988
310,293,0.06,1680,295.142
310,293,0.06,1740,295.33
310,293,0.06,1800,295.652
310,293,0.06,1860,295.846
310,293,0.06,1920,295.909
310,293,0.06,1980,296.192
310,293,0.06,2040,296.015
310,293,0.06,2100,296.575
310,293,0.06,2160,296.706
310,293,0.06,2220,296.533
310,293,0.06,2280,297.084
310,293,0.06,2340,297.105
310,293,0.06,2400,297.286
310,293,0.06,2460,297.492
310,293,0.06,2520,297.536
310,294,0.04,60,294
310,294,0.04,120,294
310,294,0.04,180,294
310,294,0.04,240,294
310,294,0.04,300,294
310,294,0.04,360,294
310,294,0.04,420,294
310,294,0.04,480,294
310,294,0.04,540,294
310,294,0.04,600,294
310,294,0.04,660,294
310,294,0.04,720,294
310,294,0.04,780,294.001
310,294,0.04,840,294.002
310,294,0.04,900,294.008
310,294,0.04,960,294.022
310,294,0.04,1020,294.047
310,294,0.04,1080,294.088
310,294,0.04,1140,294.142
310,294,0.04,1200,294.21
310,294,0.04,1260,294.287
310,294,0.04,1320,294.378
310,294,0.04,1380,294.476
310,294,0.04,1440,294.58
310,294,0.04,1500,294.69
310,294,0.04,1560,294.802
310,294,0.04,1620,294.916
310,294,0.04,1680,295.033
310,294,0.04,1740,295.15
310,294,0.04,1800,295.269
310,294,0.04,1860,295.388
310,294,0.04,1920,295.507
310,294,0.04,1980,295.626
310,294,0.04,2040,295.745
310,294,0.04,2100,295.864
310,294,0.04,2160,295.983
310,294,0.04,2220,296.102
310,294,0.04,2280,296.22
310,294,0.04,2340,296.337
310,294,0.04,2400,296.456
310,294,0.04,2460,296.572
310,294,0.04,2520,296.688
310,294,0.045,60,294
310,294,0.045,120,294
310,294,0.045,180,294
310,294,0.045,240,294
310,294,0.045,300,294
310,294,0.045,360,294
310,294,0.045,420,294
310,294,0.045,480,294
310,294,0.045,540,294
310,294,0.045,600,294
310,294,0.045,660,294
310,294,0.045,720,294
310,294,0.045,780,294.001
310,294,0.045,840,294.005
310,294,0.045,900,294.016
310,294,0.045,960,294.041
310,294,0.045,1020,294.082
310,294,0.045,1080,294.139
310,294,0.045,1140,294.213
310,294,0.045,1200,294.3
310,294,0.045,1260,294.402
310,294,0.045,1320,294.513
310,294,0.045,1380,294.632
310,294,0.045,1440,294.756
310,294,0.045,1500,294.884
310,294,0.045,1560,295.013
310,294,0.045,1620,295.143
310,294,0.045,1680,295.276
310,294,0.045,1740,295.408
310,294,0.045,1800,295.542
310,294,0.045,1860,295.676
310,294,0.045,1920,295.809
310,294,0.045,1980,295.942
310,294,0.045,2040,296.075
310,294,0.045,2100,296.207
310,294,0.045,2160,296.34
310,294,0.045,2220,296.472
310,294,0.045,2280,296.602
310,294,0.045,2340,296.73
310,294,0.045,2400,296.857
310,294,0.045,2460,296.989
310,294,0.045,2520,297.116
310,294,0.05,60,294
310,294,0.05,120,294
310,294,0.05,180,294
310,294,0.05,240,294
310,294,0.05,300,294
310,294,0.05,360,294
310,294,0.05,420,294
310,294,0.05,480,294
310,294,0.05,540,294
310,294,0.05,600,294
310,294,0.05,660,294
310,294,0.05,720,294.001
310,294,0.05,780,294.003
310,294,0.05,840,294.011
310,294,0.05,900,294.032
310,294,0.05,960,294.071
310,294,0.05,1020,294.131
310,294,0.05,1080,294.212
310,294,0.05,1140,294.308
310,294,0.05,1200,294.42
310,294,0.05,1260,294.545
310,294,0.05,1320,294.678
310,294,0.05,1380,294.817
310,294,0.05,1440,294.961
310,294,0.05,1500,295.106
310,294,0.05,1560,295.251
310,294,0.05,1620,295.399
310,294,0.05,1680,295.547
310,294,0.05,1740,295.696
310,294,0.05,1800,295.843
310,294,0.05,1860,295.991
310,294,0.05,1920,296.137
310,294,0.05,1980,296.284
310,294,0.05,2040,296.43
310,294,0.05,2100,296.576
310,294,0.05,2160,296.716
310,294,0.05,2220,296.855
310,294,0.05,2280,296.986
310,294,0.05,2340,297.136
310,294,0.05,2400,297.245
310,294,0.05,2460,297.407
310,294,0.05,2520,297.523
310,294,0.055,60,294
310,294,0.055,120,294
310,294,0.055,180,294
310,294,0.055,240,294
310,294,0.055,300,294
310,294,0.055,360,294
310,294,0.055,420,294
310,294,0.055,480,294
310,294,0.055,540,294
310,294,0.055,600,294
310,294,0.055,660,294
310,294,0.055,720,294.001
310,294,0.055,780,294.006
310,294,0.055,840,294.022
310,294,0.055,900,294.057
310,294,0.055,960,294.115
310,294,0.055,1020,294.198
310,294,0.055,1080,294.301
310,294,0.055,1140,294.424
310,294,0.055,1200,294.56
310,294,0.055,1260,294.705
310,294,0.055,1320,294.859
310,294,0.055,1380,295.017
310,294,0.055,1440,295.177
310,294,0.055,1500,295.338
310,294,0.055,1560,295.5
310,294,0.055,1620,295.664
310,294,0.055,1680,295.826
310,294,0.055,1740,295.988
310,294,0.055,1800,296.149
310,294,0.055,1860,296.31
310,294,0.055,1920,296.468
310,294,0.055,1980,296.63
310,294,0.055,2040,296.779
310,294,0.055,2100,296.926
310,294,0.055,2160,297.059
310,294,0.055,2220,297.199
310,294,0.055,2280,297.351
310,294,0.055,2340,297.558
310,294,0.055,2400,297.659
310,294,0.055,2460,297.87
310,294,0.055,2520,297.812
310,294,0.06,60,294
310,294,0.06,120,294
310,294,0.06,180,294
310,294,0.06,240,294
310,294,0.06,300,294
310,294,0.06,360,294
310,294,0.06,420,294
310,294,0.06,480,294
310,294,0.06,540,294
310,294,0.06,600,294
310,294,0.06,660,294.001
310,294,0.06,720,294.003
310,294,0.06,780,294.013
310,294,0.06,840,294.04
310,294,0.06,900,294.094
310,294,0.06,960,294.175
310,294,0.06,1020,294.28
310,294,0.06,1080,294.411
310,294,0.06,1140,294.558
310,294,0.06,1200,294.715
310,294,0.06,1260,294.884
310,294,0.06,1320,295.056
310,294,0.06,1380,295.231
310,294,0.06,1440,295.406
310,294,0.06,1500,295.585
310,294,0.06,1560,295.763
310,294,0.06,1620,295.938
310,294,0.06,1680,296.114
310,294,0.06,1740,296.289
310,294,0.06,1800,296.461
310,294,0.06,1860,296.627
310,294,0.06,1920,296.815
310,294,0.06,1980,296.948
310,294,0.06,2040,297.124
310,294,0.06,2100,297.282
310,294,0.06,2160,297.407
310,294,0.06,2220,297.643
310,294,0.06,2280,297.707
310,294,0.06,2340,297.996
310,294,0.06,2400,298.078
310,294,0.06,2460,298.094
310,294,0.06,2520,298.296
310,295,0.04,60,295
310,295,0.04,120,295
310,295,0.04,180,295
310,295,0.04,240,295
310,295,0.04,300,295
310,295,0.04,360,295
310,295,0.04,420,295
310,295,0.04,480,295
310,295,0.04,540,295
310,295,0.04,600,295
310,295,0.04,660,295
310,295,0.04,720,295
310,295,0.04,780,295.001
310,295,0.04,840,295.002
310,295,0.04,900,295.006
310,295,0.04,960,295.017
310,295,0.04,1020,295.039
310,295,0.04,1080,295.076
310,295,0.04,1140,295.126
310,295,0.04,1200,295.19
310,295,0.04,1260,295.266
310,295,0.04,1320,295.35
310,295,0.04,1380,295.443
310,295,0.04,1440,295.54
310,295,0.04,1500,295.642
310,295,0.04,1560,295.747
310,295,0.04,1620,295.854
310,295,0.04,1680,295.964
310,295,0.04,1740,296.073
310,295,0.04,1800,296.185
310,295,0.04,1860,296.296
310,295,0.04,1920,296.408
310,295,0.04,1980,296.52
310,295,0.04,2040,296.632
310,295,0.04,2100,296.744
310,295,0.04,2160,296.855
310,295,0.04,2220,296.966
310,295,0.04,2280,297.077
310,295,0.04,2340,297.187
310,295,0.04,2400,297.297
310,295,0.04,2460,297.406
310,295,0.04,2520,297.515
310,295,0.045,60,295
310,295,0.045,120,295
310,295,0.045,180,295
310,295,0.045,240,295
310,295,0.045,300,295
310,295,0.045,360,295
310,295,0.045,420,295
310,295,0.045,480,295
310,295,0.045,540,295
310,295,0.045,600,295
310,295,0.045,660,295
310,295,0.045,720,295.001
310,295,0.045,780,295.001
310,295,0.045,840,295.004
310,295,0.045,900,295.013
310,295,0.045,960,295.034
310,295,0.045,1020,295.071
310,295,0.045,1080,295.124
310,295,0.045,1140,295.195
310,295,0.045,1200,295.279
310,295,0.045,1260,295.375
310,295,0.045,1320,295.48
310,295,0.045,1380,295.59
310,295,0.045,1440,295.705
310,295,0.045,1500,295.824
310,295,0.045,1560,295.946
310,295,0.045,1620,296.069
310,295,0.045,1680,296.193
310,295,0.045,1740,296.318
310,295,0.045,1800,296.444
310,295,0.045,1860,296.569
310,295,0.045,1920,296.695
310,295,0.045,1980,296.82
310,295,0.045,2040,296.945
310,295,0.045,2100,297.069
310,295,0.045,2160,297.193
310,295,0.045,2220,297.316
310,295,0.045,2280,297.439
310,295,0.045,2340,297.561
310,295,0.045,2400,297.676
310,295,0.045,2460,297.795
310,295,0.045,2520,297.903
310,295,0.05,60,295
310,295,0.05,120,295
310,295,0.05,180,295
310,295,0.05,240,295
310,295,0.05,300,295
310,295,0.05,360,295
310,295,0.05,420,295
310,295,0.05,480,295
310,295,0.05,540,295
310,295,0.05,600,295
310,295,0.05,660,295.001
310,295,0.05,720,295.001
310,295,0.05,780,295.003
310,295,0.05,840,295.009
310,295,0.05,900,295.027
310,295,0.05,960,295.063
310,295,0.05,1020,295.12
310,295,0.05,1080,295.197
310,295,0.05,1140,295.29
310,295,0.05,1200,295.396
310,295,0.05,1260,295.514
310,295,0.05,1320,295.637
310,295,0.05,1380,295.766
310,295,0.05,1440,295.899
310,295,0.05,1500,296.036
310,295,0.05,1560,296.173
310,295,0.05,1620,296.311
310,295,0.05,1680,296.449
310,295,0.05,1740,296.589
310,295,0.05,1800,296.727
310,295,0.05,1860,296.865
310,295,0.05,1920,297.003
310,295,0.05,1980,297.139
310,295,0.05,2040,297.276
310,295,0.05,2100,297.411
310,295,0.05,2160,297.544
310,295,0.05,2220,297.667
310,295,0.05,2280,297.827
310,295,0.05,2340,297.961
310,295,0.05,2400,298.057
310,295,0.05,2460,298.254
310,295,0.05,2520,298.301
310,295,0.055,60,295
310,295,0.055,120,295
310,295,0.055,180,295
310,295,0.055,240,295
310,295,0.055,300,295
310,295,0.055,360,295
310,295,0.055,420,295
310,295,0.055,480,295
310,295,0.055,540,295
310,295,0.055,600,295
310,295,0.055,660,295.001
310,295,0.055,720,295.002
310,295,0.055,780,295.005
310,295,0.055,840,295.018
310,295,0.055,900,295.05
310,295,0.055,960,295.105
310,295,0.055,1020,295.184
310,295,0.055,1080,295.284
310,295,0.055,1140,295.399
310,295,0.055,1200,295.527
310,295,0.055,1260,295.664
310,295,0.055,1320,295.806
310,295,0.055,1380,295.953
310,295,0.055,1440,296.103
310,295,0.055,1500,296.255
310,295,0.055,1560,296.406
310,295,0.055,1620,296.559
310,295,0.055,1680,296.711
310,295,0.055,1740,296.863
310,295,0.055,1800,297.014
310,295,0.055,1860,297.164
310,295,0.055,1920,297.313
310,295,0.055,1980,297.461
310,295,0.055,2040,297.607
310,295,0.055,2100,297.734
310,295,0.055,2160,297.867
310,295,0.055,2220,298.002
310,295,0.055,2280,298.155
310,295,0.055,2340,298.279
310,295,0.055,2400,298.388
310,295,0.055,2460,298.552
310,295,0.055,2520,298.617
310,295,0.06,60,295
310,295,0.06,120,295
310,295,0.06,180,295
310,295,0.06,240,295
310,295,0.06,300,295
310,295,0.06,360,295
310,295,0.06,420,295
310,295,0.06,480,295
310,295,0.06,540,295
310,295,0.06,600,295
310,295,0.06,660,295.001
310,295,0.06,720,295.003
310,295,0.06,780,295.011
310,295,0.06,840,295.035
310,295,0.06,900,295.085
310,295,0.06,960,295.163
310,295,0.06,1020,295.266
310,295,0.06,1080,295.389
310,295,0.06,1140,295.528
310,295,0.06,1200,295.677
310,295,0.06,1260,295.831
310,295,0.06,1320,295.992
310,295,0.06,1380,296.156
310,295,0.06,1440,296.32
310,295,0.06,1500,296.487
310,295,0.06,1560,296.652
310,295,0.06,1620,296.818
310,295,0.06,1680,296.983
310,295,0.06,1740,297.146
310,295,0.06,1800,297.309
310,295,0.06,1860,297.472
310,295,0.06,1920,297.618
310,295,0.06,1980,297.786
310,295,0.06,2040,297.922
310,295,0.06,2100,298.056
310,295,0.06,2160,298.188
310,295,0.06,2220,298.421
310,295,0.06,2280,298.489
310,295,0.06,2340,298.66
310,295,0.06,2400,298.778
310,295,0.06,2460,299.073
310,295,0.06,2520,298.823
315,290,0.04,60,290
315,290,0.04,120,290
315,290,0.04,180,290
315,290,0.04,240,290
315,290,0.04,300,290.241
315,290,0.04,360,290.774
315,290,0.04,420,291.109
315,290,0.04,480,290.767
315,290,0.04,540,290.591
315,290,0.04,600,290.55
315,290,0.04,660,290.55
315,290,0.04,720,290.548
315,290,0.04,780,290.562
315,290,0.04,840,290.582
315,290,0.04,900,290.595
315,290,0.04,960,290.619
315,290,0.04,1020,290.663
315,290,0.04,1080,290.731
315,290,0.04,1140,290.838
315,290,0.04,1200,291.018
315,290,0.04,1260,291.266
315,290,0.04,1320,291.509
315,290,0.04,1380,291.758
315,290,0.04,1440,291.866
315,290,0.04,1500,291.99
315,290,0.04,1560,292.127
315,290,0.04,1620,292.256
315,290,0.04,1680,292.253
315,290,0.04,1740,292.328
315,290,0.04,1800,292.335
315,290,0.04,1860,292.457
315,290,0.04,1920,292.488
315,290,0.04,1980,292.609
315,290,0.04,2040,292.812
315,290,0.04,2100,292.727
315,290,0.04,2160,292.959
315,290,0.04,2220,293.254
315,290,0.04,2280,293.39
315,290,0.04,2340,293.328
315,290,0.04,2400,293.894
315,290,0.04,2460,293.863
315,290,0.04,2520,294.045
315,290,0.045,60,290
315,290,0.045,120,290
315,290,0.045,180,290
315,290,0.045,240,290.005
315,290,0.045,300,290.502
315,290,0.045,360,291.142
315,290,0.045,420,290.84
315,290,0.045,480,290.6
315,290,0.045,540,290.54
315,290,0.045,600,290.552
315,290,0.045,660,290.556
315,290,0.045,720,290.562
315,290,0.045,780,290.576
315,290,0.045,840,290.584
315,290,0.045,900,290.604
315,290,0.045,960,290.65
315,290,0.045,1020,290.74
315,290,0.045,1080,290.911
315,290,0.045,1140,291.12
315,290,0.045,1200,291.382
315,290,0.045,1260,291.619
315,290,0.045,1320,291.808
315,290,0.045,1380,292.013
315,290,0.045,1440,292.084
315,290,0.045,1500,292.217
315,290,0.045,1560,292.219
315,290,0.045,1620,292.346
315,290,0.045,1680,292.435
315,290,0.045,1740,292.451
315,290,0.045,1800,292.704
315,290,0.045,1860,292.68
315,290,0.045,1920,293.026
315,290,0.045,1980,293.15
315,290,0.045,2040,293.305
315,290,0.045,2100,293.37
315,290,0.045,2160,293.739
315,290,0.045,2220,293.797
315,290,0.045,2280,293.579
315,290,0.045,2340,294.152
315,290,0.045,2400,294.447
315,290,0.045,2460,294.54
315,290,0.045,2520,294.425
315,290,0.05,60,290
315,290,0.05,120,290
315,290,0.05,180,290
315,290,0.05,240,290.051
315,290,0.05,300,290.872
315,290,0.05,360,291.012
315,290,0.05,420,290.66
315,290,0.05,480,290.537
315,290,0.05,540,290.54
315,290,0.05,600,290.556
315,290,0.05,660,290.556
315,290,0.05,720,290.563
315,290,0.05,780,290.564
315,290,0.05,840,290.578
315,290,0.05,900,290.624
315,290,0.05,960,290.74
315,290,0.05,1020,290.953
315,290,0.05,1080,291.164
315,290,0.05,1140,291.419
315,290,0.05,1200,291.686
315,290,0.05,1260,291.869
315,290,0.05,1320,292.032
315,290,0.05,1380,292.102
315,290,0.05,1440,292.231
315,290,0.05,1500,292.298
315,290,0.05,1560,292.416
315,290,0.05,1620,292.565
315,290,0.05,1680,292.522
315,290,0.05,1740,292.828
315,290,0.05,1800,293.074
315,290,0.05,1860,292.845
315,290,0.05,1920,293.276
315,290,0.05,1980,293.079
315,290,0.05,2040,293.198
315,290,0.05,2100,294.052
315,290,0.05,2160,293.856
315,290,0.05,2220,294.371
315,290,0.05,2280,294.392
315,290,0.05,2340,294.639
315,290,0.05,2400,294.803
315,290,0.05,2460,294.834
315,290,0.05,2520,295.12
315,290,0.055,60,290
315,290,0.055,120,290
315,290,0.055,180,290
315,290,0.055,240,290.224
